id;guideword;hazard;detailed_scenario;hazardous_event;severity;severity_rationale
509;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a roundabout with a truck entering the roundabout from the opposite direction""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the path of the truck""";S3; The severity of the hazardous event is predicted to be S3 due to the high potential for life-threatening injuries or fatalities. The CAEM's lateral motion request causing the vehicle to swerve into the path of a truck implies a high impact speed collision, which could result in severe damage to the passenger compartment of the vehicle. The severity is further heightened by the involvement of a large vehicle such as a truck, which could cause catastrophic damage upon collision. This scenario involves the driver and potentially passengers of the vehicle, and the driver of the truck, all of whom are at risk of severe harm.
510;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a straight road with a bus lane, encountering a signalized intersection with a red light""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the bus lane, potentially causing a collision with a bus""";S3; The severity of the potential harm in this hazardous event is predicted as S3, indicating life-threatening injuries (survival uncertain), fatal injuries. This is due to the fact that CAEM's lateral motion request causing the vehicle to swerve into the bus lane could potentially lead to a collision with a bus. Given the size and weight of a bus, such a collision could result in significant harm to the driver and passengers of the ego vehicle, as well as potential harm to the bus driver and passengers. The impact speed could be high considering the bus lane is typically alongside the main road where vehicles travel at higher speeds. This, combined with the potential number of individuals involved, justifies the highest level of severity.
511;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Traversing a gentle curve on a single-lane uphill road with an adjacent parking lane and a parked car suddenly pulls out""";"""CAEM produces a lateral motion request causing the vehicle to swerve into oncoming traffic when there is no hazardous collision object in the vicinity""";S3; The severity of the hazardous event is predicted as S3 due to the high potential for life-threatening injuries or fatalities. This is because the CAEM's lateral motion request causes the vehicle to swerve into oncoming traffic, which could result in a front collision with another vehicle at medium or high speed, leading to passenger compartment deformation. This situation is even more critical if the oncoming vehicle is moving at a high speed, as the combined impact speed would be significantly high. The severity is also based on the potential harm to all involved parties, including the driver and passengers of the ego vehicle, and the driver and passengers of the oncoming vehicle.
512;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a multi-lane wet road with low friction, passing through a grade-separated intersection using an overpass with a truck approaching from the opposite direction""";"""CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity, causing the vehicle to swerve into the opposite lane and potentially collide head-on with the truck""";S3;The hazardous event involves a potential head-on collision with a truck due to the vehicle's swerving into the opposite lane, which is a high-risk scenario. Given the size and weight of the truck, the impact speed could be high, resulting in severe damage to the passenger compartment of the vehicle and life-threatening injuries to the driver and any passengers, thus falling into the S3 severity class.
513;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a T-intersection with yield signs, a pedestrian is crossing the road""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian crossing""";S3; The hazardous event involves a vehicle swerving into a pedestrian crossing due to a lateral motion request from the CAEM, which could potentially result in a high-speed impact with unprotected road users such as pedestrians or cyclists. Given the nature of the event and the potential for high impact speed, the severity of harm could be life-threatening or fatal, hence the assignment to the highest severity class, S3.
514;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Transitioning from a straight road to a sharp curve with a pedestrian crossing the road on zebra crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve towards the pedestrian""";S3; The hazardous event involves a vehicle swerving towards a pedestrian, an unprotected road user, due to a lateral motion request by CAEM. Given the potential for a direct collision between the vehicle and the pedestrian, the severity is predicted to be S3, indicating life-threatening injuries with uncertain survival or fatal injuries. This is based on the assumption of medium to high impact speed, considering the sudden swerve, and the vulnerability of the pedestrian.
515;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Transitioning from a straight road to a sharp curve with a car approaching from the opposite direction""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the opposite lane, risking a head-on collision""";S3;The hazardous event involves a potential head-on collision due to vehicle swerving into the opposite lane, which can cause severe damage and life-threatening injuries to the driver and passengers of both vehicles, as well as to unprotected road users in the vicinity. The impact speed, which is a crucial factor in determining the severity, could be high considering the vehicle may be moving at the maximum allowed speed. This scenario aligns with the examples provided for S3 severity class, such as a front collision with another vehicle with medium speed and passenger compartment deformation.
516;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Transitioning from a straight road to a sharp curve with a pedestrian crossing at signalized intersection""";"""CAEM produces a lateral motion request causing the vehicle to swerve towards the pedestrian""";S3; The hazardous event involves a pedestrian, an unprotected road user, who is at a higher risk of severe injuries. The vehicle swerving towards the pedestrian implies a potential direct impact which could result in life-threatening injuries (survival uncertain) or fatal injuries, hence the severity is classified as S3. The impact speed, while not explicitly mentioned, can be assumed to be at least medium given the nature of the event, further justifying the S3 severity level.
517;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Ego vehicle encounters a cyclist suddenly swerving into the vehicle's lane";CAEM produces a lateral motion request causing the vehicle to swerve into the opposite lane where another vehicle is present;S3; The hazardous event involves a lateral motion request by CAEM causing the vehicle to swerve into the opposite lane where another vehicle is present. This could lead to a front collision with the oncoming vehicle at a potentially high speed, given that the vehicles are in opposite lanes. The impact speed, which is a critical factor in determining the severity, could be high due to the combined speeds of the two vehicles. This scenario could result in life-threatening injuries (survival uncertain) or fatal injuries to the driver or passengers of both vehicles, hence the severity is predicted as S3.
518;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Ego vehicle encounters a stationary vehicle in the same lane";CAEM produces a lateral motion request causing the vehicle to swerve into the opposite lane where a truck is present;S3; The hazardous event involves a vehicle swerving into the opposite lane where a truck is present, which could lead to a high-speed collision. Considering the potential for a high impact speed and the size and weight of the truck, the severity of potential harm to the driver or passengers of the swerving vehicle could be life-threatening or fatal. This situation aligns with the examples given for severity class S3, such as a front collision with another vehicle with medium speed, and the potential for passenger compartment deformation.
519;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Ego vehicle encounters a fallen tree across the road";CAEM produces a lateral motion request causing the vehicle to swerve off the road into a heavy object;S3; The hazardous event involves a lateral motion request by CAEM causing the vehicle to swerve off the road and collide with a heavy object. This scenario is similar to the example provided for S3, where a vehicle collides with a stationary object with medium speed, potentially causing life-threatening injuries with survival uncertain. The severity of the impact would depend on the speed of the vehicle at the time of the collision, but given the description of the event, it is likely that the impact would cause severe damage to the passenger compartment, increasing the risk of fatal injuries.
520;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Encountering a cross intersection with red traffic signal, a truck is coming from the opposite direction""";"""CAEM produces a lateral motion request to the right, causing the ego vehicle to run a red light and potentially collide with the truck""";S3; The hazardous event involves the ego vehicle running a red light and potentially colliding with a truck, which could lead to a high-speed front collision with passenger compartment deformation. The severity is thus predicted as S3 due to the potential life-threatening injuries (survival uncertain) or fatal injuries. This is especially severe for the driver and passengers of the ego vehicle, and possibly the truck driver, considering the size and weight of the truck. The impact speed is likely to be high due to the lateral motion request to the right, further increasing the severity.
521;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;�Driving on a straight road with clear weather and a pedestrian walking on the sidewalk�;�CAEM produces a lateral motion request causing the vehicle to swerve towards the pedestrian�;S3;The hazardous event involves a vehicle swerving towards a pedestrian, which is an unprotected road user. Given the sudden lateral motion request produced by CAEM, the impact speed could be high. This scenario may result in life-threatening injuries (survival uncertain) or fatal injuries to the pedestrian, hence the severity is predicted as S3.
522;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;�Driving on a city street with heavy traffic and a cyclist suddenly swerves into the lane�;�CAEM fails to produce a lateral motion request causing a collision with the cyclist�;S3;The hazardous event involves a failure in the CAEM, leading to a collision with a cyclist. Given the unprotected nature of cyclists and the potential high impact speed, this could result in life-threatening injuries or even fatality, hence the severity is predicted as S3.
523;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;�Driving on a suburban street with moderate traffic and a child playing near the road�;�CAEM produces a lateral motion request causing the vehicle to swerve towards the child�;S3;The hazardous event involves a vehicle swerving towards a child, which is an unprotected road user. Given the sudden lateral motion request produced by CAEM, the impact speed could be high. This scenario may result in life-threatening injuries (survival uncertain) or fatal injuries to the child, hence the severity is predicted as S3.
524;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;�Driving on a straight road with clear weather and a pedestrian suddenly crosses the road�;�CAEM fails to produce a lateral motion request causing a collision with the pedestrian�;S3;The hazardous event involves a failure in the CAEM, leading to a collision with a pedestrian. Given the unprotected nature of pedestrians and the potential high impact speed, this could result in life-threatening injuries or even fatality, hence the severity is predicted as S3.
525;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;�Driving on a straight road with clear weather and a pedestrian walking on the sidewalk�;�CAEM produces a lateral motion request causing the vehicle to swerve towards the pedestrian�;S3;The hazardous event involves a vehicle swerving towards a pedestrian, which is an unprotected road user. Given the sudden lateral motion request produced by CAEM, the impact speed could be high. This scenario may result in life-threatening injuries (survival uncertain) or fatal injuries to the pedestrian, hence the severity is predicted as S3.
526;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;�Driving on a city street with heavy traffic and a cyclist suddenly swerves into the lane�;�CAEM fails to produce a lateral motion request causing a collision with the cyclist�;S3;The hazardous event involves a failure in the CAEM, leading to a collision with a cyclist. Given the unprotected nature of cyclists and the potential high impact speed, this could result in life-threatening injuries or even fatality, hence the severity is predicted as S3.
527;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;�Driving on a suburban street with moderate traffic and a child playing near the road�;�CAEM produces a lateral motion request causing the vehicle to swerve towards the child�;S3;The hazardous event involves a vehicle swerving towards a child, which is an unprotected road user. Given the sudden lateral motion request produced by CAEM, the impact speed could be high. This scenario may result in life-threatening injuries (survival uncertain) or fatal injuries to the child, hence the severity is predicted as S3.
528;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;�Driving on a straight road with clear weather and a pedestrian suddenly crosses the road�;�CAEM fails to produce a lateral motion request causing a collision with the pedestrian�;S3;The hazardous event involves a failure in the CAEM, leading to a collision with a pedestrian. Given the unprotected nature of pedestrians and the potential high impact speed, this could result in life-threatening injuries or even fatality, hence the severity is predicted as S3.
529;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;�Driving on a straight road with clear weather and a pedestrian walking on the sidewalk�;�CAEM produces a lateral motion request causing the vehicle to swerve towards the pedestrian�;S3;The hazardous event involves a vehicle swerving towards a pedestrian, which is an unprotected road user. Given the sudden lateral motion request produced by CAEM, the impact speed could be high. This scenario may result in life-threatening injuries (survival uncertain) or fatal injuries to the pedestrian, hence the severity is predicted as S3.
530;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;�Driving on a city street with heavy traffic and a cyclist suddenly swerves into the lane�;�CAEM fails to produce a lateral motion request causing a collision with the cyclist�;S3;The hazardous event involves a failure in the CAEM, leading to a collision with a cyclist. Given the unprotected nature of cyclists and the potential high impact speed, this could result in life-threatening injuries or even fatality, hence the severity is predicted as S3.
531;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Rainy night, narrow bridge with no guardrails;CAEM produces a lateral motion request causing the vehicle to swerve off the bridge;S3;The hazardous event involves a vehicle swerving off a bridge due to an unnecessary lateral motion request. The potential fall from the bridge can cause life-threatening injuries or fatalities to the vehicle's occupants.
532;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Busy downtown area with heavy pedestrian traffic;CAEM produces a lateral motion request causing the vehicle to swerve into a crowded sidewalk;S3;The hazardous event involves swerving into a crowded sidewalk, potentially causing multiple casualties. The high pedestrian density increases the likelihood of severe injuries or fatalities.
533;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Approaching a school zone during peak hours;CAEM produces a lateral motion request causing the vehicle to swerve into a group of children;S3;The hazardous event involves swerving into a group of school children, resulting in potentially life-threatening injuries or fatalities due to their vulnerability and the impact speed.
534;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Narrow mountain pass with steep drop-offs;CAEM produces a lateral motion request causing the vehicle to swerve towards the edge;S3;The hazardous event involves a swerve towards a steep drop-off, potentially leading to the vehicle falling off the mountain pass. This could result in life-threatening injuries or fatalities.
535;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Approaching a pedestrian crosswalk with pedestrians crossing;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian;S3;The hazardous event involves a collision with a pedestrian at a crosswalk. Given the vulnerability of pedestrians, this could result in life-threatening injuries or fatalities.
536;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Narrow bridge with oncoming traffic;CAEM fails to produce a lateral motion request, leading to a head-on collision with an oncoming vehicle;S3;The hazardous event involves a head-on collision with an oncoming vehicle on a narrow bridge. The high impact speed and confined space could result in life-threatening injuries or fatalities.
537;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Urban intersection with signalized crosswalks;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian in the crosswalk;S3;The hazardous event involves a collision with a pedestrian in a crosswalk, resulting in potentially life-threatening injuries or fatalities due to the vulnerability of pedestrians.
538;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Two-lane road with an oncoming truck in the opposite lane;CAEM fails to produce a lateral motion request, leading to a head-on collision with the truck;S3;The hazardous event involves a head-on collision with a truck on a two-lane road. The high impact speed and size of the truck could result in life-threatening injuries or fatalities.
539;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Downtown area with heavy traffic and jaywalking pedestrians;CAEM fails to produce a lateral motion request, leading to a collision with a jaywalking pedestrian;S3;The hazardous event involves a collision with a jaywalking pedestrian in a downtown area. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
540;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Highway construction zone with workers present;CAEM fails to produce a lateral motion request, leading to a collision with a construction worker;S3;The hazardous event involves a collision with a construction worker in a highway construction zone. The high vulnerability of workers and potential impact speed could result in life-threatening injuries or fatalities.
541;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;School zone with children crossing the road;CAEM produces a lateral motion request causing the vehicle to swerve towards the crossing children;S3;The hazardous event involves swerving towards crossing children in a school zone. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
542;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Highway rest area with vehicles and pedestrians;CAEM produces a lateral motion request causing the vehicle to swerve towards pedestrians;S3;The hazardous event involves swerving towards pedestrians in a highway rest area. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
543;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Driving in a city center with heavy pedestrian traffic;CAEM produces a lateral motion request causing the vehicle to swerve into a crowded sidewalk;S3;The hazardous event involves swerving into a crowded sidewalk in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
544;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Rainy night, narrow bridge with no guardrails;CAEM fails to produce a lateral motion request, leading to a collision with an oncoming vehicle;S3;The hazardous event involves a head-on collision with an oncoming vehicle on a narrow bridge. The high impact speed and lack of guardrails could result in life-threatening injuries or fatalities.
545;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Urban intersection with heavy traffic and jaywalking pedestrians;CAEM fails to produce a lateral motion request, leading to a collision with a jaywalking pedestrian;S3;The hazardous event involves a collision with a jaywalking pedestrian in an urban intersection. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
546;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving in a city center with heavy pedestrian traffic;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian;S3;The hazardous event involves a collision with a pedestrian in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
547;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Suburban street with parked cars and a child running across the road;CAEM fails to produce a lateral motion request, leading to a collision with the child;S3;The hazardous event involves a collision with a child running across the road. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
548;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving on a wet road with a pedestrian crossing ahead;CAEM fails to produce a lateral motion request, leading to a collision with the pedestrian;S3;The hazardous event involves a collision with a pedestrian on a wet road. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
549;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Suburban street with a child running across the road;CAEM fails to produce a lateral motion request, leading to a collision with the child;S3;The hazardous event involves a collision with a child running across the road. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
550;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Urban intersection with heavy traffic and a jaywalking pedestrian;CAEM fails to produce a lateral motion request, leading to a collision with the jaywalking pedestrian;S3;The hazardous event involves a collision with a jaywalking pedestrian in an urban intersection. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
551;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving in a city center with heavy pedestrian traffic;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian;S3;The hazardous event involves a collision with a pedestrian in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
552;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Suburban street with parked cars and a child running across the road;CAEM produces a lateral motion request causing the vehicle to swerve towards the child;S3;The hazardous event involves swerving towards a child running across the road. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
553;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving on a wet road with a pedestrian crossing ahead;CAEM fails to produce a lateral motion request, leading to a collision with the pedestrian;S3;The hazardous event involves a collision with a pedestrian on a wet road. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
554;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Suburban street with a child running across the road;CAEM fails to produce a lateral motion request, leading to a collision with the child;S3;The hazardous event involves a collision with a child running across the road. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
555;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving in a city center with heavy pedestrian traffic;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian;S3;The hazardous event involves a collision with a pedestrian in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
556;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Rainy night, narrow bridge with no guardrails;CAEM fails to produce a lateral motion request, leading to a collision with an oncoming vehicle;S3;The hazardous event involves a head-on collision with an oncoming vehicle on a narrow bridge. The high impact speed and lack of guardrails could result in life-threatening injuries or fatalities.
557;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Urban intersection with heavy traffic and jaywalking pedestrians;CAEM fails to produce a lateral motion request, leading to a collision with a jaywalking pedestrian;S3;The hazardous event involves a collision with a jaywalking pedestrian in an urban intersection. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
558;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;School zone with children crossing the road;CAEM produces a lateral motion request causing the vehicle to swerve towards the crossing children;S3;The hazardous event involves swerving towards crossing children in a school zone. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
559;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Driving in a city center with heavy pedestrian traffic;CAEM produces a lateral motion request causing the vehicle to swerve into a crowded sidewalk;S3;The hazardous event involves swerving into a crowded sidewalk in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
560;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Urban intersection with heavy traffic and a jaywalking pedestrian;CAEM fails to produce a lateral motion request, leading to a collision with the jaywalking pedestrian;S3;The hazardous event involves a collision with a jaywalking pedestrian in an urban intersection. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
561;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Suburban street with parked cars and a child running across the road;CAEM fails to produce a lateral motion request, leading to a collision with the child;S3;The hazardous event involves a collision with a child running across the road. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
562;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Suburban street with parked cars and a child running across the road;CAEM produces a lateral motion request causing the vehicle to swerve towards the child;S3;The hazardous event involves swerving towards a child running across the road. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
563;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Highway rest area with vehicles and pedestrians;CAEM produces a lateral motion request causing the vehicle to swerve towards pedestrians;S3;The hazardous event involves swerving towards pedestrians in a highway rest area. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
564;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving in a city center with heavy pedestrian traffic;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian;S3;The hazardous event involves a collision with a pedestrian in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
565;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Urban intersection with heavy traffic and jaywalking pedestrians;CAEM fails to produce a lateral motion request, leading to a collision with a jaywalking pedestrian;S3;The hazardous event involves a collision with a jaywalking pedestrian in an urban intersection. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
566;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;Highway rest area with vehicles and pedestrians;CAEM produces a lateral motion request causing the vehicle to swerve towards pedestrians;S3;The hazardous event involves swerving towards pedestrians in a highway rest area. The high vulnerability of pedestrians and potential impact speed could result in life-threatening injuries or fatalities.
567;Omission;CAEM fails to produce a lateral motion request when it is necessary to avoid a collision.;Driving in a city center with heavy pedestrian traffic;CAEM fails to produce a lateral motion request, leading to a collision with a pedestrian;S3;The hazardous event involves a collision with a pedestrian in a city center. The high pedestrian density and vulnerability of pedestrians could result in life-threatening injuries or fatalities.
568;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;School zone with children crossing the road;CAEM produces a lateral motion request causing the vehicle to swerve towards the crossing children;S3;The hazardous event involves swerving towards crossing children in a school zone. The high vulnerability of children and potential impact speed could result in life-threatening injuries or fatalities.
569;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a highway with a semi-truck in the adjacent lane""";"""CAEM produces a lateral motion request causing the vehicle to move into the semi-truck's lane""";S3;The severity is high due to the potential for a high-speed collision with a large vehicle, leading to life-threatening injuries.
570;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving through a residential area with children playing on the sidewalk""";"""CAEM produces a lateral motion request causing the vehicle to swerve onto the sidewalk""";S3;High risk of fatal or life-threatening injuries to children, who are unprotected road users.
571;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a yield sign with a pedestrian crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian""";S3;High potential for life-threatening injuries to the pedestrian, who is an unprotected road user.
572;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a mountain road with a steep drop-off on one side""";"""CAEM produces a lateral motion request causing the vehicle to veer towards the drop-off""";S3;High risk of fatal injuries if the vehicle goes off the road due to the steep drop-off.
573;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Navigating a busy market street with pedestrians crossing intermittently""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian area""";S3;High risk of severe and life-threatening injuries to multiple pedestrians due to the sudden swerve.
574;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a busy crosswalk with pedestrians waiting to cross""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the crosswalk""";S3;High potential for life-threatening injuries to pedestrians due to the sudden swerve into the crosswalk.
575;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a pedestrian crosswalk with children crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the crosswalk""";S3;High potential for life-threatening injuries to children, who are unprotected road users.
576;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving through a busy downtown area with pedestrians crossing intermittently""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian area""";S3;High potential for severe and life-threatening injuries to multiple pedestrians due to the sudden swerve.
577;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a busy intersection with a pedestrian crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the crosswalk""";S3;High potential for life-threatening injuries to the pedestrian, who is an unprotected road user.
578;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a busy market street with pedestrians crossing intermittently""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian area""";S3;High potential for severe and life-threatening injuries to multiple pedestrians due to the sudden swerve.
579;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a mountain road with a steep drop-off on one side""";"""CAEM produces a lateral motion request causing the vehicle to veer towards the drop-off""";S3;High risk of fatal injuries if the vehicle goes off the road due to the steep drop-off.
580;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving through a residential area with children playing on the sidewalk""";"""CAEM produces a lateral motion request causing the vehicle to swerve onto the sidewalk""";S3;High risk of fatal or life-threatening injuries to children, who are unprotected road users.
581;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a yield sign with a pedestrian crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian""";S3;High potential for life-threatening injuries to the pedestrian, who is an unprotected road user.
582;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a highway with a semi-truck in the adjacent lane""";"""CAEM produces a lateral motion request causing the vehicle to move into the semi-truck's lane""";S3;The severity is high due to the potential for a high-speed collision with a large vehicle, leading to life-threatening injuries.
583;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a pedestrian crosswalk with children crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the crosswalk""";S3;High potential for life-threatening injuries to children, who are unprotected road users.
584;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a busy crosswalk with pedestrians waiting to cross""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the crosswalk""";S3;High potential for life-threatening injuries to pedestrians due to the sudden swerve into the crosswalk.
585;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving on a highway with a semi-truck in the adjacent lane""";"""CAEM produces a lateral motion request causing the vehicle to move into the semi-truck's lane""";S3;The severity is high due to the potential for a high-speed collision with a large vehicle, leading to life-threatening injuries.
586;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Driving through a busy downtown area with pedestrians crossing intermittently""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the pedestrian area""";S3;High potential for severe and life-threatening injuries to multiple pedestrians due to the sudden swerve.
587;Commission;CAEM produces a lateral motion request when there is no hazardous collision object in the vicinity.;"""Approaching a busy intersection with a pedestrian crossing""";"""CAEM produces a lateral motion request causing the vehicle to swerve into the crosswalk""";S3;High potential for life-threatening injuries to the pedestrian, who is an unprotected road user.
